lesson_id,lesson_teacher,lesson_subject,lesson_classes,teacher_value,effective_begin_date,effective_end_date,assigned_day,assigned_period,assigned_starttime,assigned_endtime
LS_61000,TR_SiD,SU_LA,CL_S06,400000,20250811,20260626,1,3,1030,1115
LS_61000,TR_SiD,SU_LA,CL_S06,400000,20250811,20260626,1,4,1115,1200
LS_61000,TR_SiD,SU_LA,CL_S06,400000,20250811,20260626,5,3,1030,1115
LS_61000,TR_SiD,SU_LA,CL_S06,400000,20250811,20260626,5,4,1115,1200
LS_61700,TR_LaH,SU_LA,CL_S07,200000,20250811,20260626,1,3,1030,1115
LS_61700,TR_LaH,SU_LA,CL_S07,200000,20250811,20260626,1,4,1115,1200
LS_61800,TR_ZiW,SU_LA,CL_S08,200000,20250811,20260626,1,1,0830,0915
LS_61800,TR_ZiW,SU_LA,CL_S08,200000,20250811,20260626,1,2,0915,1000
LS_63500,TR_KnS,SU_M,CL_K+01,200000,20250811,20260626,1,3,1030,1115
LS_63500,TR_KnS,SU_M,CL_K+01,200000,20250811,20260626,1,4,1115,1200
LS_63600,TR_BiT,SU_M,CL_K+01,400000,20250811,20260626,1,3,1030,1115
LS_63600,TR_BiT,SU_M,CL_K+01,400000,20250811,20260626,1,4,1115,1200
LS_63600,TR_BiT,SU_M,CL_K+01,400000,20250811,20260626,3,3,1030,1115
LS_63600,TR_BiT,SU_M,CL_K+01,400000,20250811,20260626,3,4,1115,1200
LS_63700,TR_KiS,SU_M,CL_K+01,200000,20250811,20260626,1,3,1030,1115
LS_63700,TR_KiS,SU_M,CL_K+01,200000,20250811,20260626,1,4,1115,1200
LS_63800,TR_KiS,SU_D,CL_K+01,400000,20250811,20260626,1,1,0830,0915
LS_63800,TR_KiS,SU_D,CL_K+01,400000,20250811,20260626,1,2,0915,1000
LS_63800,TR_KiS,SU_D,CL_K+01,400000,20250811,20260626,2,1,0830,0915
LS_63800,TR_KiS,SU_D,CL_K+01,400000,20250811,20260626,2,2,0915,1000
LS_64000,TR_KnS,SU_D,CL_K+01,400000,20250811,20260626,1,1,0830,0915
LS_64000,TR_KnS,SU_D,CL_K+01,400000,20250811,20260626,1,2,0915,1000
LS_64000,TR_KnS,SU_D,CL_K+01,400000,20250811,20260626,2,1,0830,0915
LS_64000,TR_KnS,SU_D,CL_K+01,400000,20250811,20260626,2,2,0915,1000
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,2,1,0830,0915
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,2,2,0915,1000
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,2,3,1030,1115
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,2,4,1115,1200
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,2,5,1300,1345
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,2,6,1345,1430
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,2,7,1445,1530
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,2,8,1530,1615
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,3,1,0830,0915
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,3,2,0915,1000
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,3,3,1030,1115
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,3,4,1115,1200
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,4,2,0915,1000
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,4,3,1030,1115
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,4,4,1115,1200
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,4,5,1300,1345
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,4,7,1445,1530
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,4,8,1530,1615
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,5,1,0830,0915
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,5,2,0915,1000
LS_64100,TR_UcH,SU_U,CL_S02,2100000,20250811,20260626,5,3,1030,1115
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,1,1,0830,0915
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,1,2,0915,1000
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,1,3,1030,1115
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,1,4,1115,1200
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,1,5,1300,1345
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,1,6,1345,1430
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,1,7,1445,1530
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,1,8,1530,1615
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,2,5,1300,1345
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,2,6,1345,1430
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,3,1,0830,0915
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,3,2,0915,1000
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,3,3,1030,1115
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,3,4,1115,1200
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,4,1,0830,0915
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,4,2,0915,1000
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,4,3,1030,1115
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,4,4,1115,1200
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,4,5,1300,1345
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,4,6,1345,1430
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,4,7,1445,1530
LS_64200,TR_WyC,SU_U,CL_S02,2200000,20250811,20260626,4,8,1530,1615
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,1,1,0830,0915
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,1,2,0915,1000
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,1,3,1030,1115
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,1,4,1115,1200
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,1,5,1300,1345
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,1,7,1445,1530
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,1,8,1530,1615
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,3,1,0830,0915
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,3,2,0915,1000
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,3,3,1030,1115
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,3,4,1115,1200
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,4,1,0830,0915
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,4,2,0915,1000
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,4,3,1030,1115
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,4,4,1115,1200
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,4,5,1300,1345
LS_64300,TR_MeV,SU_U,CL_S05,1700000,20250811,20260626,4,6,1345,1430
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,2,1,0830,0915
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,2,2,0915,1000
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,2,3,1030,1115
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,2,4,1115,1200
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,2,5,1300,1345
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,2,6,1345,1430
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,2,7,1445,1530
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,2,8,1530,1615
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,3,1,0830,0915
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,3,2,0915,1000
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,3,3,1030,1115
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,3,4,1115,1200
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,4,1,0830,0915
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,4,2,0915,1000
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,4,3,1030,1115
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,4,4,1115,1200
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,4,5,1300,1345
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,4,6,1345,1430
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,4,7,1445,1530
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,4,8,1530,1615
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,5,1,0830,0915
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,5,2,0915,1000
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,5,3,1030,1115
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,5,4,1115,1200
LS_64400,TR_NeD,SU_U,CL_S05,2500000,20250811,20260626,5,5,1300,1345
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,1,1,0830,0915
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,1,2,0915,1000
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,1,3,1030,1115
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,1,4,1115,1200
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,1,5,1300,1345
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,1,6,1345,1430
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,1,7,1445,1530
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,1,8,1530,1615
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,2,5,1300,1345
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,2,6,1345,1430
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,2,7,1445,1530
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,2,8,1530,1615
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,3,1,0830,0915
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,3,2,0915,1000
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,3,3,1030,1115
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,3,4,1115,1200
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,4,3,1030,1115
LS_64500,TR_Wï¿½M,SU_U,CL_S03,1800000,20250811,20260626,4,4,1115,1200
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,3,1,0830,0915
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,3,2,0915,1000
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,3,3,1030,1115
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,3,4,1115,1200
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,4,1,0830,0915
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,4,4,1115,1200
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,4,5,1300,1345
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,4,6,1345,1430
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,5,1,0830,0915
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,5,2,0915,1000
LS_64600,TR_SaS,SU_U,CL_S03,1100000,20250811,20260626,5,3,1030,1115
LS_67400,TR_ReR,SU_LB,CL_LB Cl,100000,20250811,20260626,2,3,1030,1115
LS_67900,TR_LaH,SU_LB,CL_LB Cl,900000,20250811,20260626,2,5,1300,1345
LS_67900,TR_LaH,SU_LB,CL_LB Cl,900000,20250811,20260626,2,6,1345,1430
LS_67900,TR_LaH,SU_LB,CL_LB Cl,900000,20250811,20260626,2,7,1445,1530
LS_67900,TR_LaH,SU_LB,CL_LB Cl,900000,20250811,20260626,3,2,0915,1000
LS_67900,TR_LaH,SU_LB,CL_LB Cl,900000,20250811,20260626,4,2,0915,1000
LS_67900,TR_LaH,SU_LB,CL_LB Cl,900000,20250811,20260626,4,3,1030,1115
LS_67900,TR_LaH,SU_LB,CL_LB Cl,900000,20250811,20260626,4,4,1115,1200
LS_67900,TR_LaH,SU_LB,CL_LB Cl,900000,20250811,20260626,4,5,1300,1345
LS_67900,TR_LaH,SU_LB,CL_LB Cl,900000,20250811,20260626,4,6,1345,1430
LS_68500,TR_BAs,SU_LB,CL_LB Cl,300000,20250811,20260626,1,2,0915,1000
LS_68500,TR_BAs,SU_LB,CL_LB Cl,300000,20250811,20260626,1,3,1030,1115
LS_68600,TR_PeO,SU_LB,CL_LB Cl,300000,20250811,20260626,2,4,1115,1200
LS_68600,TR_PeO,SU_LB,CL_LB Cl,300000,20250811,20260626,5,1,0830,0915
LS_68600,TR_PeO,SU_LB,CL_LB Cl,300000,20250811,20260626,5,2,0915,1000
LS_69100,TR_UcH,SU_PIn,CL_S02,200000,20250811,20260626,4,6,1345,1430
LS_69100,TR_UcH,SU_PIn,CL_S02,200000,20250811,20260626,5,4,1115,1200
LS_69200,TR_SaS,SU_PIn,CL_S03,200000,20250811,20260626,4,2,0915,1000
LS_69200,TR_SaS,SU_PIn,CL_S03,200000,20250811,20260626,4,3,1030,1115
LS_69300,TR_Wï¿½M,SU_PIn,CL_S03,200000,20250811,20260626,4,5,1300,1345
LS_69300,TR_Wï¿½M,SU_PIn,CL_S03,200000,20250811,20260626,4,6,1345,1430
LS_69400,TR_MeV,SU_PIn,CL_S05,200000,20250811,20260626,1,6,1345,1430
LS_69500,TR_HeR,SU_U,CL_S03,400000,20250811,20260626,1,7,1445,1530
LS_69500,TR_HeR,SU_U,CL_S03,400000,20250811,20260626,1,8,1530,1615
LS_69500,TR_HeR,SU_U,CL_S03,400000,20250811,20260626,2,7,1445,1530
LS_69500,TR_HeR,SU_U,CL_S03,400000,20250811,20260626,2,8,1530,1615
LS_71700,TR_HaM,SU_PM,CL_S07,400000,20250811,20260626,4,1,0830,0915
LS_71700,TR_HaM,SU_PM,CL_S07,400000,20250811,20260626,4,2,0915,1000
LS_71700,TR_HaM,SU_PM,CL_S07,400000,20250811,20260626,4,3,1030,1115
LS_71700,TR_HaM,SU_PM,CL_S07,400000,20250811,20260626,4,4,1115,1200
LS_71701,TR_MSo,SU_PM,CL_S07,400000,20250811,20260626,4,1,0830,0915
LS_71701,TR_MSo,SU_PM,CL_S07,400000,20250811,20260626,4,2,0915,1000
LS_71701,TR_MSo,SU_PM,CL_S07,400000,20250811,20260626,4,3,1030,1115
LS_71701,TR_MSo,SU_PM,CL_S07,400000,20250811,20260626,4,4,1115,1200
LS_70200,TR_PeS,SU_LA,CL_S08,100000,20250811,20260626,2,3,1030,1115
LS_71800,TR_ZiW,SU_LA,CL_S08,100000,20250811,20260626,2,4,1115,1200
LS_71900,TR_ReR,SU_WPF,CL_S01,200000,20250811,20260626,1,5,1300,1345
LS_71900,TR_ReR,SU_WPF,CL_S01,200000,20250811,20260626,1,6,1345,1430
LS_72000,TR_LaL,SU_WPF,,200000,20250811,20260626,4,1,0830,0915
LS_72000,TR_LaL,SU_WPF,,200000,20250811,20260626,4,2,0915,1000
LS_72100,TR_LaM,SU_AB,CL_I209,200000,20250811,20260626,1,5,1300,1345
LS_72100,TR_LaM,SU_AB,CL_I209,200000,20250811,20260626,1,6,1345,1430
LS_72101,TR_Yeï¿½,SU_AB,CL_I209,200000,20250811,20260626,1,5,1300,1345
LS_72101,TR_Yeï¿½,SU_AB,CL_I209,200000,20250811,20260626,1,6,1345,1430
LS_72200,TR_BrB,SU_M,CL_I209,200000,20250811,20260626,5,1,0830,0915
LS_72200,TR_BrB,SU_M,CL_I209,200000,20250811,20260626,5,2,0915,1000
LS_26400,TR_GyC,SU_DaZ,CL_I101,800000,20250811,20260626,1,5,1300,1345
LS_26400,TR_GyC,SU_DaZ,CL_I101,800000,20250811,20260626,1,6,1345,1430
LS_26400,TR_GyC,SU_DaZ,CL_I101,800000,20250811,20260626,2,3,1030,1115
LS_26400,TR_GyC,SU_DaZ,CL_I101,800000,20250811,20260626,2,4,1115,1200
LS_26400,TR_GyC,SU_DaZ,CL_I101,800000,20250811,20260626,3,1,0830,0915
LS_26400,TR_GyC,SU_DaZ,CL_I101,800000,20250811,20260626,3,2,0915,1000
LS_26400,TR_GyC,SU_DaZ,CL_I101,800000,20250811,20260626,4,3,1030,1115
LS_26400,TR_GyC,SU_DaZ,CL_I101,800000,20250811,20260626,4,4,1115,1200
LS_26401,TR_HeC,SU_DaZ,CL_I101,800000,20250811,20260626,1,5,1300,1345
LS_26401,TR_HeC,SU_DaZ,CL_I101,800000,20250811,20260626,1,6,1345,1430
LS_26401,TR_HeC,SU_DaZ,CL_I101,800000,20250811,20260626,2,3,1030,1115
LS_26401,TR_HeC,SU_DaZ,CL_I101,800000,20250811,20260626,2,4,1115,1200
LS_26401,TR_HeC,SU_DaZ,CL_I101,800000,20250811,20260626,3,1,0830,0915
LS_26401,TR_HeC,SU_DaZ,CL_I101,800000,20250811,20260626,3,2,0915,1000
LS_26401,TR_HeC,SU_DaZ,CL_I101,800000,20250811,20260626,4,3,1030,1115
LS_26401,TR_HeC,SU_DaZ,CL_I101,800000,20250811,20260626,4,4,1115,1200
LS_26600,TR_HeC,SU_AB,CL_I101,800000,20250811,20260626,1,7,1445,1530
LS_26600,TR_HeC,SU_AB,CL_I101,800000,20250811,20260626,1,8,1530,1615
LS_26600,TR_HeC,SU_AB,CL_I101,800000,20250811,20260626,2,5,1300,1345
LS_26600,TR_HeC,SU_AB,CL_I101,800000,20250811,20260626,2,6,1345,1430
LS_26600,TR_HeC,SU_AB,CL_I101,800000,20250811,20260626,3,3,1030,1115
LS_26600,TR_HeC,SU_AB,CL_I101,800000,20250811,20260626,3,4,1115,1200
LS_26600,TR_HeC,SU_AB,CL_I101,800000,20250811,20260626,4,7,1445,1530
LS_26600,TR_HeC,SU_AB,CL_I101,800000,20250811,20260626,4,8,1530,1615
LS_26700,TR_GyC,SU_M,CL_I101,600000,20250811,20260626,1,1,0830,0915
LS_26700,TR_GyC,SU_M,CL_I101,600000,20250811,20260626,1,2,0915,1000
LS_26700,TR_GyC,SU_M,CL_I101,600000,20250811,20260626,2,1,0830,0915
LS_26700,TR_GyC,SU_M,CL_I101,600000,20250811,20260626,2,2,0915,1000
LS_26700,TR_GyC,SU_M,CL_I101,600000,20250811,20260626,4,1,0830,0915
LS_26700,TR_GyC,SU_M,CL_I101,600000,20250811,20260626,4,2,0915,1000
LS_26800,TR_SMa,SU_G,CL_I101,400000,20250811,20260626,5,1,0830,0915
LS_26800,TR_SMa,SU_G,CL_I101,400000,20250811,20260626,5,2,0915,1000
LS_26800,TR_SMa,SU_G,CL_I101,400000,20250811,20260626,5,3,1030,1115
LS_26800,TR_SMa,SU_G,CL_I101,400000,20250811,20260626,5,4,1115,1200
LS_26801,TR_PaM,SU_G,CL_I101,400000,20250811,20260626,5,1,0830,0915
LS_26801,TR_PaM,SU_G,CL_I101,400000,20250811,20260626,5,2,0915,1000
LS_26801,TR_PaM,SU_G,CL_I101,400000,20250811,20260626,5,3,1030,1115
LS_26801,TR_PaM,SU_G,CL_I101,400000,20250811,20260626,5,4,1115,1200
LS_27000,TR_GyC,SU_Sp,CL_I101,200000,20250811,20260626,1,3,1030,1115
LS_27000,TR_GyC,SU_Sp,CL_I101,200000,20250811,20260626,1,4,1115,1200
LS_27300,TR_SCl,SU_DaZ,CL_I102,800000,20250811,20260626,1,5,1300,1345
LS_27300,TR_SCl,SU_DaZ,CL_I102,800000,20250811,20260626,1,6,1345,1430
LS_27300,TR_SCl,SU_DaZ,CL_I102,800000,20250811,20260626,3,1,0830,0915
LS_27300,TR_SCl,SU_DaZ,CL_I102,800000,20250811,20260626,3,2,0915,1000
LS_27300,TR_SCl,SU_DaZ,CL_I102,800000,20250811,20260626,5,3,1030,1115
LS_27300,TR_SCl,SU_DaZ,CL_I102,800000,20250811,20260626,5,4,1115,1200
LS_27300,TR_SCl,SU_DaZ,CL_I102,800000,20250811,20260626,5,5,1300,1345
LS_27300,TR_SCl,SU_DaZ,CL_I102,800000,20250811,20260626,5,6,1345,1430
LS_27301,TR_ScR,SU_DaZ,CL_I102,800000,20250811,20260626,1,5,1300,1345
LS_27301,TR_ScR,SU_DaZ,CL_I102,800000,20250811,20260626,1,6,1345,1430
LS_27301,TR_ScR,SU_DaZ,CL_I102,800000,20250811,20260626,3,1,0830,0915
LS_27301,TR_ScR,SU_DaZ,CL_I102,800000,20250811,20260626,3,2,0915,1000
LS_27301,TR_ScR,SU_DaZ,CL_I102,800000,20250811,20260626,5,3,1030,1115
LS_27301,TR_ScR,SU_DaZ,CL_I102,800000,20250811,20260626,5,4,1115,1200
LS_27301,TR_ScR,SU_DaZ,CL_I102,800000,20250811,20260626,5,5,1300,1345
LS_27301,TR_ScR,SU_DaZ,CL_I102,800000,20250811,20260626,5,6,1345,1430
LS_27500,TR_SCl,SU_AB,CL_I102,400000,20250811,20260626,1,3,1030,1115
LS_27500,TR_SCl,SU_AB,CL_I102,400000,20250811,20260626,1,4,1115,1200
LS_27500,TR_SCl,SU_AB,CL_I102,400000,20250811,20260626,3,3,1030,1115
LS_27500,TR_SCl,SU_AB,CL_I102,400000,20250811,20260626,3,4,1115,1200
LS_27600,TR_Gï¿½R,SU_M,CL_I102,600000,20250811,20260626,1,1,0830,0915
LS_27600,TR_Gï¿½R,SU_M,CL_I102,600000,20250811,20260626,1,2,0915,1000
LS_27600,TR_Gï¿½R,SU_M,CL_I102,600000,20250811,20260626,2,5,1300,1345
LS_27600,TR_Gï¿½R,SU_M,CL_I102,600000,20250811,20260626,2,6,1345,1430
LS_27600,TR_Gï¿½R,SU_M,CL_I102,600000,20250811,20260626,4,5,1300,1345
LS_27600,TR_Gï¿½R,SU_M,CL_I102,600000,20250811,20260626,4,6,1345,1430
LS_27800,TR_BCo,SU_G,CL_I102,400000,20250811,20260626,4,1,0830,0915
LS_27800,TR_BCo,SU_G,CL_I102,400000,20250811,20260626,4,2,0915,1000
LS_27800,TR_BCo,SU_G,CL_I102,400000,20250811,20260626,4,3,1030,1115
LS_27800,TR_BCo,SU_G,CL_I102,400000,20250811,20260626,4,4,1115,1200
LS_27801,TR_HuK,SU_G,CL_I102,400000,20250811,20260626,4,1,0830,0915
LS_27801,TR_HuK,SU_G,CL_I102,400000,20250811,20260626,4,2,0915,1000
LS_27801,TR_HuK,SU_G,CL_I102,400000,20250811,20260626,4,3,1030,1115
LS_27801,TR_HuK,SU_G,CL_I102,400000,20250811,20260626,4,4,1115,1200
LS_28100,TR_PaA,SU_DaZ,CL_I103,800000,20250811,20260626,2,3,1030,1115
LS_28100,TR_PaA,SU_DaZ,CL_I103,800000,20250811,20260626,2,4,1115,1200
LS_28100,TR_PaA,SU_DaZ,CL_I103,800000,20250811,20260626,3,3,1030,1115
LS_28100,TR_PaA,SU_DaZ,CL_I103,800000,20250811,20260626,3,4,1115,1200
LS_28100,TR_PaA,SU_DaZ,CL_I103,800000,20250811,20260626,4,3,1030,1115
LS_28100,TR_PaA,SU_DaZ,CL_I103,800000,20250811,20260626,4,4,1115,1200
LS_28100,TR_PaA,SU_DaZ,CL_I103,800000,20250811,20260626,5,3,1030,1115
LS_28100,TR_PaA,SU_DaZ,CL_I103,800000,20250811,20260626,5,4,1115,1200
LS_28101,TR_SiE,SU_DaZ,CL_I103,800000,20250811,20260626,2,3,1030,1115
LS_28101,TR_SiE,SU_DaZ,CL_I103,800000,20250811,20260626,2,4,1115,1200
LS_28101,TR_SiE,SU_DaZ,CL_I103,800000,20250811,20260626,3,3,1030,1115
LS_28101,TR_SiE,SU_DaZ,CL_I103,800000,20250811,20260626,3,4,1115,1200
LS_28101,TR_SiE,SU_DaZ,CL_I103,800000,20250811,20260626,4,3,1030,1115
LS_28101,TR_SiE,SU_DaZ,CL_I103,800000,20250811,20260626,4,4,1115,1200
LS_28101,TR_SiE,SU_DaZ,CL_I103,800000,20250811,20260626,5,3,1030,1115
LS_28101,TR_SiE,SU_DaZ,CL_I103,800000,20250811,20260626,5,4,1115,1200
LS_28300,TR_SiE,SU_AB,CL_I103,600000,20250811,20260626,2,5,1300,1345
LS_28300,TR_SiE,SU_AB,CL_I103,600000,20250811,20260626,2,6,1345,1430
LS_28300,TR_SiE,SU_AB,CL_I103,600000,20250811,20260626,3,1,0830,0915
LS_28300,TR_SiE,SU_AB,CL_I103,600000,20250811,20260626,3,2,0915,1000
LS_28300,TR_SiE,SU_AB,CL_I103,600000,20250811,20260626,4,7,1445,1530
LS_28300,TR_SiE,SU_AB,CL_I103,600000,20250811,20260626,4,8,1530,1615
LS_28400,TR_PaA,SU_M,CL_I103,600000,20250811,20260626,2,1,0830,0915
LS_28400,TR_PaA,SU_M,CL_I103,600000,20250811,20260626,2,2,0915,1000
LS_28400,TR_PaA,SU_M,CL_I103,600000,20250811,20260626,4,1,0830,0915
LS_28400,TR_PaA,SU_M,CL_I103,600000,20250811,20260626,4,2,0915,1000
LS_28400,TR_PaA,SU_M,CL_I103,600000,20250811,20260626,5,1,0830,0915
LS_28400,TR_PaA,SU_M,CL_I103,600000,20250811,20260626,5,2,0915,1000
LS_28500,TR_BuB,SU_G,CL_I103,400000,20250811,20260626,1,1,0830,0915
LS_28500,TR_BuB,SU_G,CL_I103,400000,20250811,20260626,1,2,0915,1000
LS_28500,TR_BuB,SU_G,CL_I103,400000,20250811,20260626,1,3,1030,1115
LS_28500,TR_BuB,SU_G,CL_I103,400000,20250811,20260626,1,4,1115,1200
LS_28501,TR_HuK,SU_G,CL_I103,400000,20250811,20260626,1,1,0830,0915
LS_28501,TR_HuK,SU_G,CL_I103,400000,20250811,20260626,1,2,0915,1000
LS_28501,TR_HuK,SU_G,CL_I103,400000,20250811,20260626,1,3,1030,1115
LS_28501,TR_HuK,SU_G,CL_I103,400000,20250811,20260626,1,4,1115,1200
LS_28700,TR_CeU,SU_Sp,CL_I103,200000,20250811,20260626,2,7,1445,1530
LS_28700,TR_CeU,SU_Sp,CL_I103,200000,20250811,20260626,2,8,1530,1615
LS_29000,TR_PiL,SU_Sp,CL_I102,200000,20250811,20260626,4,7,1445,1530
LS_29000,TR_PiL,SU_Sp,CL_I102,200000,20250811,20260626,4,8,1530,1615
